GeneID	Lenght	#Reads	EC#	RPKM	Archaea	Eukaryota	Bacteria	Actinobacteria	Bacteroidetes	Proteobacteria	Gammaproteobacteria	Betaproteobacteria	Alphaproteobacteria	Firmicutes	Bacilli	Clostridia	Clostridiaceae	Eubacteriaceae	Lachnospiraceae	Oscillospiraceae	Ruminococcaceae
WP_027112539.1	1233	2	2.7.2.3	14.983696053	0.0	0.0	0.0	0.0	7.49184802651	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.49184802651	0.0
CDB82568.1	1251	2	5.4.2.12	14.7681033041	0.0	7.38405165203	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.38405165203	0.0
WP_044974794.1	2079	2	3.6.5.n1	8.88643445569	0.0	0.0	0.0	0.0	0.0	0.0	4.44321722785	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.44321722785	0.0
WP_009267521.1	1383	2	3.6.3.14	13.3585663293	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67928316464	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.67928316464	0.0
WP_021750740.1	414	2	0.0.0.0	44.6253556362	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.3126778181	0.0	0.0	0.0	0.0	0.0	0.0	22.3126778181	0.0
gi|150002608|ref|NC_009614.1|:1663999-1665963	1965	2	1.3.5.1	9.40198332488	0.0	9.40198332488	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
gi|479336697|ref|NC_021047.1|:3459939-3463604	3666	1	2.7.7.6	2.51976230679	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.51976230679	0.0	0.0	0.0
gi|409131816|ref|NC_018870.1|:c2700118-2698358	1761	6	6.3.4.3	31.4734194777	5.24556991294	0.0	0.0	10.4911398259	0.0	0.0	0.0	0.0	10.4911398259	0.0	0.0	0.0	0.0	5.24556991294	0.0	0.0	0.0
WP_016321693.1	474	2	0.0.0.0	38.9765764417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	38.9765764417	0.0
WP_049727429.1	1206	3	2.7.2.4	22.9787279022	7.65957596741	0.0	0.0	0.0	7.65957596741	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.65957596741	0.0
CUQ23216.1	870	2	0.0.0.0	21.2355140614	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.6177570307	0.0	0.0	0.0	0.0	0.0	0.0	10.6177570307	0.0
WP_051257907.1	3777	2	1.6.5.11	4.89142103081	0.0	0.0	0.0	2.44571051541	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.44571051541	0.0
WP_023347262.1	1242	5	3.3.1.1	37.1877963635	7.4375592727	0.0	0.0	0.0	0.0	0.0	7.4375592727	0.0	14.8751185454	0.0	0.0	0.0	0.0	0.0	0.0	7.4375592727	0.0
SDB16480.1	3153	2	3.1.21.3	5.85946629666	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.92973314833	0.0	2.92973314833	0.0
WP_006444405.1	924	2	2.5.1.47	19.9944775253	9.99723876265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.99723876265	0.0
WP_024730386.1	882	2	0.0.0.0	20.9465955027	10.4732977514	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.4732977514	0.0
CDB25895.1	1941	4	1.17.7.4	19.0364731926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.51823659628	0.0	0.0	0.0	0.0	0.0	0.0	9.51823659628	0.0
CCZ51688.1	1728	2	5.4.2.2	10.6914914545	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.34574572725	0.0	0.0	0.0	0.0	0.0	0.0	5.34574572725	0.0
WP_016289876.1	1404	2	0.0.0.0	13.1587587132	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.1587587132	0.0
CDF46380.1	1413	2	0.0.0.0	13.0749449635	6.53747248174	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.53747248174	0.0
gi|150002608|ref|NC_009614.1|:484636-485244	609	1	0.0.0.0	15.1682243295	0.0	15.1682243295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_016289016.1	1020	2	2.4.1.117	18.1126443465	0.0	0.0	0.0	0.0	9.05632217323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.05632217323	0.0
EOS68256.1	711	3	2.7.6.5	38.9765764417	0.0	0.0	0.0	0.0	25.9843842945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.9921921472	0.0
SES74719.1	1176	2	2.1.2.3	15.709946627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85497331351	0.0	0.0	0.0	0.0	0.0	0.0	7.85497331351	0.0
CDF46003.1	669	2	0.0.0.0	27.6156909318	0.0	0.0	0.0	0.0	13.8078454659	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	13.8078454659	0.0
WP_050622957.1	465	3	0.0.0.0	59.5964426883	19.8654808961	0.0	0.0	0.0	0.0	0.0	0.0	0.0	19.8654808961	0.0	0.0	0.0	0.0	0.0	0.0	19.8654808961	0.0
WP_021748489.1	1023	2	0.0.0.0	18.0595280874	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0595280874	0.0
SCG99322.1	1002	2	0.0.0.0	18.438021191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2190105955	0.0	0.0	0.0	0.0	0.0	0.0	9.2190105955	0.0
EOS47069.1	3402	2	2.7.1.24	5.43059883403	0.0	0.0	0.0	0.0	2.71529941702	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.71529941702	0.0
SCH22260.1	2079	3	2.7.13.3	13.3296516835	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.88643445569	0.0	0.0	0.0	0.0	0.0	0.0	4.44321722785	0.0
WP_009249329.1	1128	2	4.2.1.51	16.3784549941	0.0	0.0	0.0	0.0	8.18922749707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.18922749707	0.0
SCH79413.1	1290	2	0.0.0.0	14.3216257623	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.16081288116	0.0
SEG01957.1	1017	2	1.1.1.27	18.1660739758	0.0	0.0	0.0	0.0	9.0830369879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.0830369879	0.0
CDC99668.1	3711	2	6.3.5.3	4.97841477591	0.0	2.48920738795	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.48920738795	0.0
WP_055205215.1	1890	2	0.0.0.0	9.77507790126	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.88753895063	0.0	4.88753895063	0.0
WP_016308002.1	357	2	0.0.0.0	51.7504124184	0.0	0.0	0.0	0.0	25.8752062092	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	25.8752062092	0.0
SCH76111.1	351	2	0.0.0.0	52.6350348529	0.0	0.0	0.0	0.0	0.0	26.3175174265	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	26.3175174265	0.0
gi|150002608|ref|NC_009614.1|:3839203-3841197	1995	1	3.2.1.41	4.63030005849	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.63030005849	0.0	0.0	0.0
WP_066538015.1	1143	2	0.0.0.0	16.1635146399	0.0	0.0	0.0	0.0	0.0	0.0	8.08175731994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.08175731994	0.0
WP_021758503.1	2922	2	2.7.13.3	6.32268899158	0.0	0.0	0.0	3.16134449579	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.16134449579	0.0
AMJ39854.1	933	2	0.0.0.0	19.8016047518	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.90080237588	0.0	0.0	0.0	0.0	0.0	0.0	9.90080237588	0.0
gi|479201824|ref|NC_021040.1|:3078525-3079706	1182	3	2.3.1.9	23.4453010576	0.0	0.0	0.0	0.0	7.81510035253	15.6302007051	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_016440067.1	1176	3	0.0.0.0	23.5649199405	0.0	0.0	0.0	0.0	15.709946627	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85497331351	0.0
WP_006863751.1	873	2	0.0.0.0	21.1625397862	0.0	0.0	0.0	0.0	10.5812698931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5812698931	0.0
WP_054331321.1	423	2	0.0.0.0	43.6758799844	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.8379399922	0.0	0.0	0.0	0.0	0.0	0.0	21.8379399922	0.0
WP_004080313.1	1002	2	0.0.0.0	18.438021191	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2190105955	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.2190105955	0.0
CDB21863.1	1167	2	0.0.0.0	15.8311030277	7.91555151387	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.91555151387	0.0
WP_050815974.1	225	2	0.0.0.0	82.1106543706	0.0	0.0	0.0	0.0	41.0553271853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0553271853	0.0
SCJ52798.1	1995	4	0.0.0.0	18.521200234	0.0	0.0	0.0	0.0	9.26060011698	0.0	0.0	0.0	4.63030005849	0.0	0.0	0.0	0.0	0.0	0.0	4.63030005849	0.0
CDA77234.1	1257	2	0.0.0.0	14.6976111642	0.0	7.34880558209	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.34880558209	0.0
CDF11654.1	2022	2	5.99.1.2	9.13694225192	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56847112596	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.56847112596	0.0
CDF20380.1	306	2	0.0.0.0	60.3754811549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	30.1877405774	0.0	30.1877405774	0.0
WP_009136427.1	3537	3	1.2.7.1	7.83498610406	0.0	5.22332406938	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.61166203469	0.0
WP_033164114.1	1431	2	6.1.1.15	12.9104802469	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45524012347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.45524012347	0.0
gi|29345410|ref|NC_004663.1|:c1718543-1717416	1128	1	0.0.0.0	8.18922749707	0.0	8.18922749707	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_055040452.1	990	2	3.6.4.12	18.661512357	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.33075617848	0.0	0.0	0.0	0.0	0.0	0.0	9.33075617848	0.0
gi|150002608|ref|NC_009614.1|:1185973-1188015	2043	1	6.1.1.10	4.52151180455	0.0	4.52151180455	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_044941821.1	1092	2	0.0.0.0	16.9184040599	0.0	0.0	0.0	0.0	8.45920202994	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.45920202994	0.0
WP_025641691.1	513	2	0.0.0.0	36.0134448994	0.0	0.0	0.0	0.0	18.0067224497	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	18.0067224497	0.0
WP_022415094.1	1050	2	1.21.4.2	17.5951402223	0.0	0.0	0.0	0.0	8.79757011114	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.79757011114	0.0
WP_031389779.1	2760	2	3.2.1.21	6.69380334543	0.0	0.0	0.0	0.0	3.34690167271	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.34690167271	0.0
gi|150002608|ref|NC_009614.1|:c2182437-2181262	1176	1	2.1.2.3	7.85497331351	0.0	7.85497331351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_029731537.1	204	2	0.0.0.0	90.5632217323	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	45.2816108661	0.0	0.0	0.0	0.0	0.0	0.0	45.2816108661	0.0
SDA22746.1	1674	2	0.0.0.0	11.0363782756	0.0	0.0	0.0	0.0	0.0	0.0	5.51818913781	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.51818913781	0.0
EDN88127.1	636	2	0.0.0.0	29.0485805556	0.0	14.5242902778	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.5242902778	0.0
OFX79447.1	4263	2	2.7.7.6	4.33377837987	0.0	2.16688918993	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.16688918993	0.0
gi|383449352|ref|NC_017025.1|:947009-949552	2544	1	3.6.1.3	3.63107256945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.63107256945	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_016224273.1	1272	2	2.7.7.27	14.5242902778	7.26214513891	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.26214513891	0.0
CDC91651.1	972	2	0.0.0.0	19.0070959191	0.0	0.0	0.0	0.0	9.50354795956	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.50354795956	0.0
WP_050698785.1	930	2	4.1.1.23	19.8654808961	9.93274044806	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.93274044806	0.0
WP_022789244.1	3546	2	1.2.7.1	5.21006690169	2.60503345084	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	2.60503345084	0.0
WP_016178636.1	297	2	0.0.0.0	62.2050411898	0.0	0.0	0.0	0.0	31.1025205949	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.1025205949	0.0
CRH73158.1	1578	2	0.0.0.0	11.7077929236	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.85389646178	0.0	0.0	0.0	0.0	0.0	0.0	5.85389646178	0.0
CAH86726.1	294	2	0.0.0.0	62.8397865081	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	31.4198932541	0.0	31.4198932541	0.0
WP_006573407.1	342	2	0.0.0.0	54.0201673491	27.0100836745	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	27.0100836745	0.0
WP_022255138.1	1104	2	0.0.0.0	16.7345083636	0.0	0.0	0.0	0.0	0.0	0.0	8.36725418179	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.36725418179	0.0
WP_050797325.1	429	2	3.5.1.28	43.065028516	0.0	0.0	0.0	0.0	21.532514258	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.532514258	0.0
EOS29759.1	1293	2	0.0.0.0	14.2883969322	0.0	0.0	0.0	0.0	7.14419846612	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.14419846612	0.0
CDC12369.1	309	2	0.0.0.0	59.7893114349	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.8946557175	0.0	0.0	0.0	0.0	0.0	0.0	0.0	29.8946557175	0.0
CDD19904.1	516	2	0.0.0.0	35.8040644058	0.0	17.9020322029	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.9020322029	0.0
WP_023346119.1	2529	2	3.6.4.12	7.30521836037	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.65260918019	0.0	0.0	0.0	0.0	0.0	0.0	3.65260918019	0.0
gi|408500253|ref|NC_018720.1|:c1467896-1465770	2127	1	3.6.5.n1	4.34294716347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.34294716347	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
WP_016288130.1	222	2	0.0.0.0	83.220257808	0.0	0.0	0.0	0.0	41.610128904	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.610128904	0.0
WP_016294196.1	609	2	0.0.0.0	30.3364486591	0.0	0.0	0.0	0.0	15.1682243295	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.1682243295	0.0
WP_016228820.1	1203	2	0.0.0.0	15.3573543087	0.0	0.0	0.0	0.0	7.67867715436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67867715436	0.0
WP_031558548.1	801	2	4.2.1.150	23.0647905535	11.5323952768	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	11.5323952768	0.0
WP_042735260.1	2136	2	2.3.1.169	8.64929645758	0.0	0.0	0.0	0.0	4.32464822879	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.32464822879	0.0
SCJ00020.1	525	2	0.0.0.0	35.1902804445	0.0	0.0	0.0	0.0	17.5951402223	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.5951402223	0.0
WP_062254820.1	1380	2	0.0.0.0	13.3876066909	0.0	0.0	0.0	6.69380334543	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.69380334543	0.0
WP_026890359.1	1008	3	0.0.0.0	27.4924065973	0.0	0.0	0.0	0.0	18.3282710649	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.16413553243	0.0
SDB10331.1	2097	2	2.7.13.3	8.81015604835	0.0	0.0	0.0	0.0	0.0	4.40507802417	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.40507802417	0.0
WP_016287587.1	855	2	0.0.0.0	21.6080669396	10.8040334698	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.8040334698	0.0
SDD79569.1	1287	2	6.1.1.21	14.3550095053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17750475267	0.0	0.0	0.0	0.0	7.17750475267	0.0
SCH79128.1	765	2	0.0.0.0	24.1501924619	0.0	0.0	0.0	0.0	0.0	0.0	12.075096231	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.075096231	0.0
WP_034228131.1	423	2	0.0.0.0	43.6758799844	0.0	0.0	0.0	0.0	21.8379399922	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.8379399922	0.0
WP_004048017.1	324	2	0.0.0.0	57.0212877574	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	28.5106438787	0.0	0.0	0.0	0.0	28.5106438787	0.0
WP_006428078.1	1176	2	2.1.2.3	15.709946627	0.0	0.0	0.0	0.0	7.85497331351	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.85497331351	0.0
WP_044914291.1	1158	2	2.6.1.1	15.9541426886	0.0	0.0	0.0	0.0	7.97707134429	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.97707134429	0.0
WP_016218616.1	900	2	0.0.0.0	20.5276635926	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2638317963	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.2638317963	0.0
gi|479185170|ref|NC_021030.1|:3658689-3660635	1947	1	1.3.5.1	4.74445229414	0.0	4.74445229414	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
CCX71383.1	1419	2	0.0.0.0	13.0196597839	0.0	0.0	0.0	0.0	6.50982989196	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.50982989196	0.0
WP_066533401.1	1170	2	0.0.0.0	15.7905104559	0.0	0.0	0.0	0.0	0.0	0.0	7.89525522794	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.89525522794	0.0
WP_029471100.1	417	2	0.0.0.0	44.3043099122	22.1521549561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1521549561	0.0
WP_019554313.1	933	2	4.1.2.13	19.8016047518	0.0	0.0	0.0	0.0	0.0	0.0	9.90080237588	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.90080237588	0.0
GAP73452.1	612	2	1.11.1.1	30.1877405774	0.0	15.0938702887	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.0938702887	0.0
WP_016291122.1	1203	2	0.0.0.0	15.3573543087	0.0	0.0	0.0	0.0	7.67867715436	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.67867715436	0.0
WP_016316896.1	408	2	0.0.0.0	45.2816108661	0.0	0.0	0.0	0.0	0.0	0.0	22.6408054331	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.6408054331	0.0
WP_016219029.1	1287	2	1.21.4.3	14.3550095053	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17750475267	0.0	7.17750475267	0.0
gi|470176208|ref|NC_020520.1|:938193-938609	417	1	0.0.0.0	22.1521549561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	22.1521549561	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0
SDB30766.1	1287	2	0.0.0.0	14.3550095053	0.0	0.0	0.0	0.0	7.17750475267	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.17750475267	0.0
CDD03028.1	651	2	2.2.1.2	28.379258423	14.1896292115	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.1896292115	0.0
WP_008147461.1	951	3	0.0.0.0	29.1402164564	0.0	19.426810971	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.71340548548	0.0
SCH74425.1	609	2	2.7.4.8	30.3364486591	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	15.1682243295	0.0	0.0	0.0	0.0	15.1682243295	0.0
WP_051135834.1	225	2	0.0.0.0	82.1106543706	0.0	0.0	0.0	0.0	0.0	41.0553271853	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	41.0553271853	0.0
CUN54653.1	522	2	2.2.1.6	35.3925234356	17.6962617178	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	17.6962617178	0.0
WP_070828553.1	1059	2	0.0.0.0	17.4456064527	0.0	0.0	0.0	0.0	0.0	0.0	8.72280322634	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	8.72280322634	0.0
WP_029731624.1	2187	2	1.17.4.2	8.44759818628	0.0	0.0	0.0	0.0	4.22379909314	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.22379909314	0.0
WP_065217855.1	873	2	1.6.5.11	21.1625397862	0.0	10.5812698931	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.5812698931	0.0
WP_015529526.1	756	2	3.1.26.4	24.4376947532	0.0	0.0	0.0	0.0	12.2188473766	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.2188473766	0.0
WP_012799153.1	1962	2	0.0.0.0	9.41635944617	4.70817972308	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	4.70817972308	0.0
WP_062251378.1	1530	2	1.2.1.18	12.075096231	0.0	0.0	0.0	6.03754811549	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.03754811549	0.0
WP_037375379.1	1584	2	3.6.3.17	11.6634452231	5.83172261155	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.83172261155	0.0
WP_023347003.1	771	4	5.3.1.1	47.924506442	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	35.9433798315	0.0	0.0	0.0	0.0	0.0	0.0	11.9811266105	0.0
WP_033167742.1	720	2	3.6.3.21	25.6595794908	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	12.8297897454	0.0	0.0	0.0	0.0	0.0	0.0	12.8297897454	0.0
SEA32905.1	6129	2	2.3.1.108	3.01434120303	0.0	0.0	0.0	0.0	1.50717060152	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	1.50717060152	0.0
SCI90270.1	840	2	0.0.0.0	21.9939252778	10.9969626389	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	10.9969626389	0.0
ALK83683.1	1179	2	0.0.0.0	15.6699722081	0.0	7.83498610406	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	7.83498610406	0.0
WP_016215851.1	432	2	0.0.0.0	42.765965818	0.0	0.0	0.0	0.0	21.382982909	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	21.382982909	0.0
SCY64846.1	1011	2	0.0.0.0	18.2738845038	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	9.13694225192	0.0	0.0	0.0	0.0	0.0	0.0	9.13694225192	0.0
WP_016292551.1	1815	2	2.6.1.9	10.1790067402	0.0	0.0	0.0	0.0	5.08950337008	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	5.08950337008	0.0
SCI26380.1	2478	2	2.4.1.1	7.45556789079	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	3.7277839454	0.0	0.0	0.0	0.0	0.0	0.0	3.7277839454	0.0
WP_022253822.1	1311	3	4.2.1.11	21.138326354	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	14.0922175693	0.0	0.0	0.0	0.0	0.0	0.0	7.04610878466	0.0
WP_004072105.1	1320	3	0.0.0.0	20.9942014016	6.99806713386	0.0	0.0	0.0	6.99806713386	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	6.99806713386	0.0
